Year,BER Rating,Period of Construction,Dwelling_Category,County,VALUE
2020,B3,2000-2004,House,Kildare,82.0
2020,B3,2000-2004,House,Kilkenny,19.0
2020,B3,2000-2004,House,Laois,23.0
2020,B3,2000-2004,House,Leitrim,10.0
2020,B3,2000-2004,House,Limerick,49.0
2020,B3,2000-2004,House,Longford,5.0
2020,B3,2000-2004,House,Louth,31.0
2020,B3,2000-2004,House,Mayo,11.0
2020,B3,2000-2004,House,Meath,96.0
2020,B3,2000-2004,House,Monaghan,9.0
2020,B3,2000-2004,House,Offaly,16.0
2020,B3,2000-2004,House,Roscommon,9.0
2020,B3,2000-2004,House,Sligo,6.0
2020,B3,2000-2004,House,Tipperary,41.0
2020,B3,2000-2004,House,Waterford,43.0
2020,B3,2000-2004,House,Westmeath,21.0
2020,B3,2000-2004,House,Wexford,46.0
2020,B3,2000-2004,House,Wicklow,19.0
2020,B3,2005-2009,Apartment,Carlow,5.0
2020,B3,2005-2009,Apartment,Cavan,10.0
2020,B3,2005-2009,Apartment,Clare,3.0
2020,B3,2005-2009,Apartment,Cork,65.0
2020,B3,2005-2009,Apartment,Donegal,8.0
2020,B3,2005-2009,Apartment,Dublin,70.0
2020,B3,2005-2009,Apartment,Galway,5.0
2020,B3,2005-2009,Apartment,Kerry,1.0
2020,B3,2005-2009,Apartment,Kildare,37.0
2020,B3,2005-2009,Apartment,Kilkenny,17.0
2020,B3,2005-2009,Apartment,Laois,15.0
2020,B3,2005-2009,Apartment,Limerick,14.0
2020,B3,2005-2009,Apartment,Longford,3.0
2020,B3,2005-2009,Apartment,Louth,13.0
2020,B3,2005-2009,Apartment,Mayo,4.0
2020,B3,2005-2009,Apartment,Meath,28.0
2020,B3,2005-2009,Apartment,Offaly,10.0
2020,B3,2005-2009,Apartment,Roscommon,1.0
2020,B3,2005-2009,Apartment,Sligo,11.0
2020,B3,2005-2009,Apartment,Tipperary,7.0
2020,B3,2005-2009,Apartment,Waterford,4.0
2020,B3,2005-2009,Apartment,Westmeath,4.0
2020,B3,2005-2009,Apartment,Wexford,1.0
2020,B3,2005-2009,Apartment,Wicklow,18.0
2020,B3,2005-2009,House,Carlow,30.0
2020,B3,2005-2009,House,Cavan,60.0
2020,B3,2005-2009,House,Clare,34.0
2020,B3,2005-2009,House,Cork,255.0
2020,B3,2005-2009,House,Donegal,62.0
2020,B3,2005-2009,House,Dublin,67.0
2020,B3,2005-2009,House,Galway,74.0
2020,B3,2005-2009,House,Kerry,58.0
2020,B3,2005-2009,House,Kildare,86.0
2020,B3,2005-2009,House,Kilkenny,34.0
2020,B3,2005-2009,House,Laois,47.0
2020,B3,2005-2009,House,Leitrim,35.0
2020,B3,2005-2009,House,Limerick,64.0
2020,B3,2005-2009,House,Longford,29.0
2020,B3,2005-2009,House,Louth,66.0
2020,B3,2005-2009,House,Mayo,36.0
2020,B3,2005-2009,House,Meath,73.0
2020,B3,2005-2009,House,Monaghan,26.0
2020,B3,2005-2009,House,Offaly,38.0
2020,B3,2005-2009,House,Roscommon,38.0
2020,B3,2005-2009,House,Sligo,16.0
2020,B3,2005-2009,House,Tipperary,55.0
2020,B3,2005-2009,House,Waterford,52.0
2020,B3,2005-2009,House,Westmeath,41.0
2020,B3,2005-2009,House,Wexford,47.0
2020,B3,2005-2009,House,Wicklow,60.0
2020,B3,2010-2014,Apartment,Galway,1.0
2020,B3,2010-2014,Apartment,Kerry,1.0
2020,B3,2010-2014,Apartment,Limerick,1.0
2020,B3,2010-2014,Apartment,Meath,6.0
2020,B3,2010-2014,House,Carlow,1.0
2020,B3,2010-2014,House,Cavan,2.0
2020,B3,2010-2014,House,Clare,1.0
2020,B3,2010-2014,House,Cork,7.0
2020,B3,2010-2014,House,Donegal,4.0
2020,B3,2010-2014,House,Dublin,1.0
2020,B3,2010-2014,House,Kerry,2.0
2020,B3,2010-2014,House,Kildare,9.0
2020,B3,2010-2014,House,Kilkenny,1.0
2020,B3,2010-2014,House,Laois,2.0
2020,B3,2010-2014,House,Limerick,3.0
2020,B3,2010-2014,House,Louth,2.0
2020,B3,2010-2014,House,Mayo,6.0
2020,B3,2010-2014,House,Meath,2.0
2020,B3,2010-2014,House,Monaghan,3.0
2020,B3,2010-2014,House,Offaly,2.0
2020,B3,2010-2014,House,Roscommon,1.0
2020,B3,2010-2014,House,Tipperary,4.0
2020,B3,2010-2014,House,Waterford,2.0
2020,B3,2010-2014,House,Westmeath,1.0
2020,B3,2010-2014,House,Wexford,1.0
2020,B3,2010-2014,House,Wicklow,1.0
2020,B3,2015-2019,House,Cavan,1.0
2020,B3,2015-2019,House,Clare,1.0
2020,B3,2015-2019,House,Cork,5.0
2020,B3,2015-2019,House,Donegal,2.0
2020,B3,2015-2019,House,Dublin,1.0
2020,B3,2015-2019,House,Kerry,2.0
2020,B3,2015-2019,House,Kildare,1.0
2020,B3,2015-2019,House,Meath,3.0
2020,B3,2015-2019,House,Offaly,1.0
2020,B3,2015-2019,House,Waterford,1.0
2020,B3,2015-2019,House,Westmeath,1.0
2020,B3,2020-2024,Apartment,Waterford,4.0
2020,B3,2020-2024,House,Dublin,1.0
2020,C,2000-2004,Apartment,Carlow,12.0
2020,C,2000-2004,Apartment,Cavan,3.0
2020,C,2000-2004,Apartment,Clare,16.0
2020,C,2000-2004,Apartment,Cork,129.0
2020,C,2000-2004,Apartment,Donegal,28.0
2020,C,2000-2004,Apartment,Dublin,132.0
2020,C,2000-2004,Apartment,Galway,68.0
2020,C,2000-2004,Apartment,Kerry,14.0
2020,C,2000-2004,Apartment,Kildare,41.0
2020,C,2000-2004,Apartment,Kilkenny,4.0
2020,C,2000-2004,Apartment,Laois,7.0
2020,C,2000-2004,Apartment,Leitrim,6.0
2020,C,2000-2004,Apartment,Limerick,91.0
2020,C,2000-2004,Apartment,Longford,12.0
2020,C,2000-2004,Apartment,Louth,25.0
2020,C,2000-2004,Apartment,Mayo,14.0
2020,C,2000-2004,Apartment,Meath,34.0
2020,C,2000-2004,Apartment,Monaghan,1.0
2020,C,2000-2004,Apartment,Offaly,5.0
2020,C,2000-2004,Apartment,Roscommon,4.0
2020,C,2000-2004,Apartment,Sligo,14.0
2020,C,2000-2004,Apartment,Tipperary,6.0
2020,C,2000-2004,Apartment,Waterford,22.0
2020,C,2000-2004,Apartment,Westmeath,25.0
2020,C,2000-2004,Apartment,Wexford,19.0
2020,C,2000-2004,Apartment,Wicklow,25.0
2020,C,2000-2004,House,Carlow,58.0
2020,C,2000-2004,House,Cavan,97.0
2020,C,2000-2004,House,Clare,95.0
2020,C,2000-2004,House,Cork,634.0
2020,C,2000-2004,House,Donegal,291.0
2020,C,2000-2004,House,Dublin,386.0
2020,C,2000-2004,House,Galway,338.0
2020,C,2000-2004,House,Kerry,116.0
2020,C,2000-2004,House,Kildare,257.0
2020,C,2000-2004,House,Kilkenny,77.0
2020,C,2000-2004,House,Laois,77.0
2020,C,2000-2004,House,Leitrim,49.0
2020,C,2000-2004,House,Limerick,163.0
2020,C,2000-2004,House,Longford,56.0
2020,C,2000-2004,House,Louth,181.0
2020,C,2000-2004,House,Mayo,140.0
2020,C,2000-2004,House,Meath,338.0
2020,C,2000-2004,House,Monaghan,13.0
2020,C,2000-2004,House,Offaly,116.0
2020,C,2000-2004,House,Roscommon,67.0
2020,C,2000-2004,House,Sligo,57.0
2020,C,2000-2004,House,Tipperary,138.0
2020,C,2000-2004,House,Waterford,165.0
2020,C,2000-2004,House,Westmeath,119.0
2020,C,2000-2004,House,Wexford,185.0
2020,C,2000-2004,House,Wicklow,114.0
2020,C,2005-2009,Apartment,Carlow,20.0
2020,C,2005-2009,Apartment,Cavan,23.0
2020,C,2005-2009,Apartment,Clare,13.0
2020,C,2005-2009,Apartment,Cork,91.0
2020,C,2005-2009,Apartment,Donegal,26.0
2020,C,2005-2009,Apartment,Dublin,154.0
2020,C,2005-2009,Apartment,Galway,72.0
2020,C,2005-2009,Apartment,Kerry,6.0
2020,C,2005-2009,Apartment,Kildare,41.0
2020,C,2005-2009,Apartment,Kilkenny,29.0
2020,C,2005-2009,Apartment,Laois,19.0
2020,C,2005-2009,Apartment,Leitrim,1.0
2020,C,2005-2009,Apartment,Limerick,40.0
2020,C,2005-2009,Apartment,Longford,13.0
2020,C,2005-2009,Apartment,Louth,23.0
2020,C,2005-2009,Apartment,Mayo,41.0
2020,C,2005-2009,Apartment,Meath,56.0
2020,C,2005-2009,Apartment,Monaghan,3.0
2020,C,2005-2009,Apartment,Offaly,3.0
2020,C,2005-2009,Apartment,Roscommon,5.0
2020,C,2005-2009,Apartment,Sligo,18.0
2020,C,2005-2009,Apartment,Tipperary,8.0
2020,C,2005-2009,Apartment,Waterford,89.0
2020,C,2005-2009,Apartment,Westmeath,12.0
2020,C,2005-2009,Apartment,Wexford,15.0
2020,C,2005-2009,Apartment,Wicklow,45.0
2020,C,2005-2009,House,Carlow,58.0
2020,C,2005-2009,House,Cavan,87.0
2020,C,2005-2009,House,Clare,96.0
2020,C,2005-2009,House,Cork,227.0
2020,C,2005-2009,House,Donegal,240.0
2020,C,2005-2009,House,Dublin,107.0
2020,C,2005-2009,House,Galway,144.0
2020,C,2005-2009,House,Kerry,78.0
2020,C,2005-2009,House,Kildare,104.0
2020,C,2005-2009,House,Kilkenny,36.0
2020,C,2005-2009,House,Laois,97.0
2020,C,2005-2009,House,Leitrim,48.0
2020,C,2005-2009,House,Limerick,94.0
2020,C,2005-2009,House,Longford,60.0
2020,C,2005-2009,House,Louth,87.0
2020,C,2005-2009,House,Mayo,91.0
2020,C,2005-2009,House,Meath,101.0
2020,C,2005-2009,House,Monaghan,32.0
2020,C,2005-2009,House,Offaly,59.0
2020,C,2005-2009,House,Roscommon,68.0
2020,C,2005-2009,House,Sligo,58.0
2020,C,2005-2009,House,Tipperary,91.0
2020,C,2005-2009,House,Waterford,59.0
2020,C,2005-2009,House,Westmeath,54.0
2020,C,2005-2009,House,Wexford,113.0
2020,C,2005-2009,House,Wicklow,45.0
2020,C,2010-2014,Apartment,Limerick,1.0
2020,C,2010-2014,Apartment,Meath,1.0
2020,C,2010-2014,House,Carlow,1.0
2020,C,2010-2014,House,Clare,2.0
2020,C,2010-2014,House,Cork,4.0
2020,C,2010-2014,House,Donegal,2.0
2020,C,2010-2014,House,Dublin,8.0
2020,C,2010-2014,House,Galway,2.0
2020,C,2010-2014,House,Kerry,1.0
2020,C,2010-2014,House,Laois,2.0
2020,C,2010-2014,House,Leitrim,1.0
2020,C,2010-2014,House,Limerick,1.0
2020,C,2010-2014,House,Longford,1.0
2020,C,2010-2014,House,Mayo,1.0
2020,C,2010-2014,House,Meath,2.0
2020,C,2010-2014,House,Monaghan,1.0
2020,C,2010-2014,House,Sligo,2.0
2020,C,2010-2014,House,Tipperary,2.0
2020,C,2010-2014,House,Waterford,1.0
2020,C,2010-2014,House,Westmeath,1.0
2020,C,2010-2014,House,Wexford,2.0
2020,C,2015-2019,Apartment,Dublin,2.0
2020,C,2015-2019,Apartment,Limerick,6.0
2020,C,2015-2019,House,Cavan,2.0
2020,C,2015-2019,House,Clare,2.0
2020,C,2015-2019,House,Cork,2.0
2020,C,2015-2019,House,Dublin,1.0
2020,C,2015-2019,House,Kildare,1.0
2020,C,2015-2019,House,Laois,1.0
2020,C,2015-2019,House,Limerick,1.0
2020,C,2015-2019,House,Louth,2.0
2020,D,2000-2004,Apartment,Carlow,46.0
2020,D,2000-2004,Apartment,Cavan,4.0
2020,D,2000-2004,Apartment,Clare,7.0
2020,D,2000-2004,Apartment,Cork,130.0
2020,D,2000-2004,Apartment,Donegal,41.0
2020,D,2000-2004,Apartment,Dublin,38.0
2020,D,2000-2004,Apartment,Galway,59.0
2020,D,2000-2004,Apartment,Kerry,8.0
2020,D,2000-2004,Apartment,Kildare,31.0
2020,D,2000-2004,Apartment,Kilkenny,5.0
2020,D,2000-2004,Apartment,Laois,5.0
2020,D,2000-2004,Apartment,Leitrim,6.0
2020,D,2000-2004,Apartment,Limerick,21.0
2020,D,2000-2004,Apartment,Longford,7.0
2020,D,2000-2004,Apartment,Louth,8.0
2020,D,2000-2004,Apartment,Mayo,6.0
2020,D,2000-2004,Apartment,Meath,11.0
2020,D,2000-2004,Apartment,Offaly,2.0
2020,D,2000-2004,Apartment,Roscommon,4.0
2020,D,2000-2004,Apartment,Sligo,18.0
2020,D,2000-2004,Apartment,Tipperary,3.0
2020,D,2000-2004,Apartment,Waterford,18.0
2020,D,2000-2004,Apartment,Westmeath,12.0
2020,D,2000-2004,Apartment,Wexford,13.0
2020,D,2000-2004,Apartment,Wicklow,10.0
2020,D,2000-2004,House,Carlow,4.0
2020,D,2000-2004,House,Cavan,14.0
2020,D,2000-2004,House,Clare,24.0
2020,D,2000-2004,House,Cork,30.0
2020,D,2000-2004,House,Donegal,83.0
2020,D,2000-2004,House,Dublin,30.0
2020,D,2000-2004,House,Galway,41.0
2020,D,2000-2004,House,Kerry,39.0
2020,D,2000-2004,House,Kildare,22.0
2020,D,2000-2004,House,Kilkenny,18.0
2020,D,2000-2004,House,Laois,14.0
2020,D,2000-2004,House,Leitrim,12.0
2020,D,2000-2004,House,Limerick,33.0
2020,D,2000-2004,House,Longford,9.0
2020,D,2000-2004,House,Louth,21.0
2020,D,2000-2004,House,Mayo,38.0
2020,D,2000-2004,House,Meath,16.0
2020,D,2000-2004,House,Monaghan,3.0
2020,D,2000-2004,House,Offaly,24.0
2020,D,2000-2004,House,Roscommon,18.0
2020,D,2000-2004,House,Sligo,8.0
2020,D,2000-2004,House,Tipperary,30.0
2020,D,2000-2004,House,Waterford,18.0
2020,D,2000-2004,House,Westmeath,14.0
2020,D,2000-2004,House,Wexford,49.0
2020,D,2000-2004,House,Wicklow,18.0
2020,D,2005-2009,Apartment,Carlow,5.0
2020,D,2005-2009,Apartment,Cavan,4.0
2020,D,2005-2009,Apartment,Clare,5.0
2020,D,2005-2009,Apartment,Cork,22.0
2020,D,2005-2009,Apartment,Donegal,9.0
2020,D,2005-2009,Apartment,Dublin,38.0
2020,D,2005-2009,Apartment,Galway,33.0
2020,D,2005-2009,Apartment,Kerry,6.0
2020,D,2005-2009,Apartment,Kildare,11.0
2020,D,2005-2009,Apartment,Kilkenny,5.0
2020,D,2005-2009,Apartment,Laois,6.0
2020,D,2005-2009,Apartment,Limerick,5.0
2020,D,2005-2009,Apartment,Longford,8.0
2020,D,2005-2009,Apartment,Louth,4.0
2020,D,2005-2009,Apartment,Mayo,18.0
2020,D,2005-2009,Apartment,Meath,12.0
2020,D,2005-2009,Apartment,Monaghan,8.0
2020,D,2005-2009,Apartment,Roscommon,1.0
2020,D,2005-2009,Apartment,Sligo,13.0
2020,D,2005-2009,Apartment,Tipperary,2.0
2020,D,2005-2009,Apartment,Waterford,92.0
2020,D,2005-2009,Apartment,Westmeath,4.0
2020,D,2005-2009,Apartment,Wexford,3.0
2020,D,2005-2009,Apartment,Wicklow,22.0
2020,D,2005-2009,House,Carlow,1.0
2020,D,2005-2009,House,Cavan,2.0
2020,D,2005-2009,House,Clare,11.0
2020,D,2005-2009,House,Cork,10.0
2020,D,2005-2009,House,Donegal,14.0
2020,D,2005-2009,House,Dublin,8.0
2020,D,2005-2009,House,Galway,12.0
2020,D,2005-2009,House,Kerry,11.0
2020,D,2005-2009,House,Kildare,2.0
2020,D,2005-2009,House,Kilkenny,2.0
2020,D,2005-2009,House,Laois,2.0
2020,D,2005-2009,House,Leitrim,2.0
2020,D,2005-2009,House,Limerick,8.0
2020,D,2005-2009,House,Longford,3.0
2020,D,2005-2009,House,Louth,2.0
2020,D,2005-2009,House,Mayo,15.0
2020,D,2005-2009,House,Meath,1.0
2020,D,2005-2009,House,Monaghan,2.0
2020,D,2005-2009,House,Offaly,2.0
2020,D,2005-2009,House,Roscommon,6.0
2020,D,2005-2009,House,Sligo,1.0
2020,D,2005-2009,House,Tipperary,10.0
2020,D,2005-2009,House,Waterford,6.0
2020,D,2005-2009,House,Westmeath,5.0
2020,D,2005-2009,House,Wexford,8.0
2020,D,2005-2009,House,Wicklow,3.0
2020,D,2010-2014,Apartment,Laois,1.0
2020,D,2010-2014,House,Galway,1.0
2020,D,2010-2014,House,Kildare,1.0
2020,D,2010-2014,House,Limerick,1.0
2020,D,2010-2014,House,Longford,1.0
2020,D,2010-2014,House,Mayo,1.0
2020,D,2015-2019,House,Cork,1.0
2020,D,2015-2019,House,Galway,1.0
2020,D,2015-2019,House,Tipperary,1.0
2020,D,2015-2019,House,Wexford,1.0
2020,E,2000-2004,Apartment,Carlow,2.0
2020,E,2000-2004,Apartment,Clare,1.0
2020,E,2000-2004,Apartment,Cork,21.0
2020,E,2000-2004,Apartment,Donegal,16.0
2020,E,2000-2004,Apartment,Dublin,5.0
2020,E,2000-2004,Apartment,Galway,14.0
2020,E,2000-2004,Apartment,Kildare,6.0
2020,E,2000-2004,Apartment,Kilkenny,1.0
2020,E,2000-2004,Apartment,Laois,2.0
2020,E,2000-2004,Apartment,Leitrim,2.0
2020,E,2000-2004,Apartment,Limerick,1.0
2020,E,2000-2004,Apartment,Louth,2.0
2020,E,2000-2004,Apartment,Mayo,2.0
2020,E,2000-2004,Apartment,Meath,5.0
2020,E,2000-2004,Apartment,Roscommon,1.0
2020,E,2000-2004,Apartment,Sligo,3.0
2020,E,2000-2004,Apartment,Tipperary,3.0
2020,E,2000-2004,Apartment,Waterford,2.0
2020,E,2000-2004,Apartment,Westmeath,1.0
2020,E,2000-2004,Apartment,Wexford,8.0
2020,E,2000-2004,House,Cavan,2.0
2020,E,2000-2004,House,Clare,3.0
2020,E,2000-2004,House,Cork,3.0
2020,E,2000-2004,House,Donegal,16.0
2020,E,2000-2004,House,Dublin,2.0
2020,E,2000-2004,House,Galway,5.0
2020,E,2000-2004,House,Kerry,7.0
2020,E,2000-2004,House,Kildare,1.0
2020,E,2000-2004,House,Leitrim,3.0
2020,E,2000-2004,House,Limerick,2.0
2020,E,2000-2004,House,Longford,3.0
2020,E,2000-2004,House,Louth,2.0
2020,E,2000-2004,House,Mayo,6.0
2020,E,2000-2004,House,Offaly,3.0
2020,E,2000-2004,House,Roscommon,1.0
2020,E,2000-2004,House,Tipperary,3.0
2020,E,2000-2004,House,Waterford,1.0
2020,E,2000-2004,House,Westmeath,2.0
2020,E,2000-2004,House,Wexford,6.0
2020,E,2000-2004,House,Wicklow,1.0
2020,E,2005-2009,Apartment,Cavan,3.0
2020,E,2005-2009,Apartment,Cork,7.0
2020,E,2005-2009,Apartment,Donegal,3.0
2020,E,2005-2009,Apartment,Dublin,8.0
2020,E,2005-2009,Apartment,Galway,8.0
2020,E,2005-2009,Apartment,Kildare,1.0
2020,E,2005-2009,Apartment,Kilkenny,1.0
2020,E,2005-2009,Apartment,Laois,1.0
2020,E,2005-2009,Apartment,Leitrim,1.0
2020,E,2005-2009,Apartment,Louth,1.0
2020,E,2005-2009,Apartment,Mayo,3.0
2020,E,2005-2009,Apartment,Meath,5.0
2020,E,2005-2009,Apartment,Tipperary,2.0
2020,E,2005-2009,Apartment,Waterford,50.0
2020,E,2005-2009,Apartment,Wexford,1.0
2020,E,2005-2009,Apartment,Wicklow,4.0
2020,E,2005-2009,House,Cork,2.0
2020,E,2005-2009,House,Donegal,5.0
2020,E,2005-2009,House,Galway,3.0
2020,E,2005-2009,House,Kerry,5.0
2020,E,2005-2009,House,Leitrim,4.0
2020,E,2005-2009,House,Limerick,1.0
2020,E,2005-2009,House,Longford,1.0
2020,E,2005-2009,House,Offaly,2.0
2020,E,2005-2009,House,Roscommon,2.0
2020,E,2005-2009,House,Tipperary,2.0
2020,E,2005-2009,House,Waterford,1.0
2020,E,2005-2009,House,Westmeath,2.0
2020,E,2005-2009,House,Wexford,2.0
2020,E,2010-2014,House,Mayo,1.0
2020,F-G,2000-2004,Apartment,Donegal,4.0
2020,F-G,2000-2004,Apartment,Galway,2.0
2020,F-G,2000-2004,Apartment,Kerry,1.0
2020,F-G,2000-2004,Apartment,Kildare,1.0
2020,F-G,2000-2004,Apartment,Meath,3.0
2020,F-G,2000-2004,Apartment,Wexford,3.0
2020,F-G,2000-2004,House,Clare,1.0
2020,F-G,2000-2004,House,Donegal,6.0
2020,F-G,2000-2004,House,Kerry,2.0
2020,F-G,2000-2004,House,Louth,1.0
2020,F-G,2000-2004,House,Mayo,2.0
2020,F-G,2000-2004,House,Westmeath,1.0
2020,F-G,2000-2004,House,Wexford,1.0
2020,F-G,2000-2004,House,Wicklow,1.0
2020,F-G,2005-2009,Apartment,Cork,1.0
2020,F-G,2005-2009,Apartment,Dublin,16.0
2020,F-G,2005-2009,Apartment,Galway,1.0
2020,F-G,2005-2009,Apartment,Kerry,1.0
2020,F-G,2005-2009,Apartment,Longford,1.0
2020,F-G,2005-2009,House,Donegal,1.0
2020,F-G,2005-2009,House,Galway,3.0
2020,F-G,2005-2009,House,Limerick,3.0
2020,F-G,2005-2009,House,Mayo,2.0
2020,F-G,2005-2009,House,Roscommon,1.0
2021,A1,2000-2004,House,Cork,1.0
2021,A1,2000-2004,House,Kildare,1.0
2021,A1,2000-2004,House,Monaghan,1.0
2021,A1,2000-2004,House,Roscommon,1.0
2021,A1,2005-2009,House,Clare,1.0
2021,A1,2005-2009,House,Cork,3.0
2021,A1,2005-2009,House,Donegal,1.0
2021,A1,2005-2009,House,Kerry,3.0
2021,A1,2005-2009,House,Mayo,1.0
2021,A1,2005-2009,House,Monaghan,1.0
2021,A1,2005-2009,House,Roscommon,2.0
2021,A1,2005-2009,House,Sligo,3.0
2021,A1,2005-2009,House,Tipperary,1.0
2021,A1,2005-2009,House,Waterford,2.0
2021,A1,2010-2014,House,Cork,1.0
2021,A1,2010-2014,House,Dublin,1.0
2021,A1,2010-2014,House,Westmeath,1.0
2021,A1,2015-2019,House,Clare,1.0
2021,A1,2015-2019,House,Cork,3.0
2021,A1,2015-2019,House,Donegal,7.0
2021,A1,2015-2019,House,Galway,1.0
2021,A1,2015-2019,House,Kilkenny,1.0
2021,A1,2015-2019,House,Louth,1.0
2021,A1,2015-2019,House,Mayo,1.0
2021,A1,2015-2019,House,Tipperary,1.0
2021,A1,2015-2019,House,Waterford,1.0
2021,A1,2015-2019,House,Westmeath,7.0
2021,A1,2015-2019,House,Wexford,1.0
2021,A1,2020-2024,Apartment,Mayo,2.0
2021,A1,2020-2024,Apartment,Sligo,20.0
2021,A1,2020-2024,House,Cavan,1.0
2021,A1,2020-2024,House,Clare,1.0
2021,A1,2020-2024,House,Cork,3.0
2021,A1,2020-2024,House,Dublin,2.0
2021,A1,2020-2024,House,Galway,17.0
2021,A1,2020-2024,House,Kildare,1.0
2021,A1,2020-2024,House,Laois,9.0
2021,A1,2020-2024,House,Limerick,1.0
2021,A1,2020-2024,House,Louth,2.0
2021,A1,2020-2024,House,Mayo,5.0
2021,A1,2020-2024,House,Meath,4.0
2021,A1,2020-2024,House,Sligo,1.0
2021,A1,2020-2024,House,Tipperary,1.0
2021,A1,2020-2024,House,Westmeath,5.0
2021,A1,2020-2024,House,Wexford,2.0
2021,A1,2020-2024,House,Wicklow,2.0
2021,A2,2000-2004,Apartment,Meath,2.0
2021,A2,2000-2004,House,Clare,2.0
2021,A2,2000-2004,House,Cork,4.0
2021,A2,2000-2004,House,Donegal,4.0
2021,A2,2000-2004,House,Dublin,1.0
2021,A2,2000-2004,House,Galway,7.0
2021,A2,2000-2004,House,Kerry,5.0
2021,A2,2000-2004,House,Kildare,1.0
2021,A2,2000-2004,House,Laois,1.0
2021,A2,2000-2004,House,Limerick,1.0
2021,A2,2000-2004,House,Mayo,1.0
2021,A2,2000-2004,House,Roscommon,2.0
2021,A2,2000-2004,House,Sligo,1.0
2021,A2,2000-2004,House,Tipperary,2.0
2021,A2,2000-2004,House,Wexford,2.0
2021,A2,2000-2004,House,Wicklow,1.0
2021,A2,2005-2009,Apartment,Kerry,2.0
2021,A2,2005-2009,Apartment,Louth,35.0
2021,A2,2005-2009,House,Carlow,1.0
2021,A2,2005-2009,House,Cavan,1.0
2021,A2,2005-2009,House,Clare,1.0
2021,A2,2005-2009,House,Cork,6.0
2021,A2,2005-2009,House,Donegal,4.0
2021,A2,2005-2009,House,Dublin,1.0
2021,A2,2005-2009,House,Galway,7.0
2021,A2,2005-2009,House,Kerry,3.0
2021,A2,2005-2009,House,Kildare,2.0
2021,A2,2005-2009,House,Kilkenny,2.0
2021,A2,2005-2009,House,Laois,2.0
2021,A2,2005-2009,House,Leitrim,2.0
2021,A2,2005-2009,House,Limerick,2.0
2021,A2,2005-2009,House,Louth,3.0
2021,A2,2005-2009,House,Mayo,2.0
2021,A2,2005-2009,House,Meath,2.0
2021,A2,2005-2009,House,Monaghan,2.0
2021,A2,2005-2009,House,Offaly,2.0
2021,A2,2005-2009,House,Roscommon,1.0
2021,A2,2005-2009,House,Sligo,1.0
2021,A2,2005-2009,House,Tipperary,2.0
2021,A2,2005-2009,House,Waterford,2.0
2021,A2,2005-2009,House,Wexford,2.0
2021,A2,2005-2009,House,Wicklow,2.0
2021,A2,2010-2014,House,Clare,1.0
2021,A2,2010-2014,House,Cork,2.0
2021,A2,2010-2014,House,Donegal,1.0
2021,A2,2010-2014,House,Dublin,1.0
2021,A2,2010-2014,House,Kildare,1.0
2021,A2,2010-2014,House,Leitrim,1.0
2021,A2,2010-2014,House,Louth,1.0
2021,A2,2010-2014,House,Mayo,1.0
2021,A2,2010-2014,House,Meath,2.0
2021,A2,2010-2014,House,Roscommon,1.0
2021,A2,2010-2014,House,Wicklow,1.0
2021,A2,2015-2019,Apartment,Cork,6.0
2021,A2,2015-2019,Apartment,Dublin,24.0
2021,A2,2015-2019,Apartment,Galway,18.0
2021,A2,2015-2019,Apartment,Kilkenny,1.0
2021,A2,2015-2019,Apartment,Mayo,2.0
2021,A2,2015-2019,Apartment,Meath,25.0
2021,A2,2015-2019,Apartment,Wexford,1.0
2021,A2,2015-2019,House,Carlow,15.0
2021,A2,2015-2019,House,Cavan,7.0
2021,A2,2015-2019,House,Clare,5.0
2021,A2,2015-2019,House,Cork,131.0
2021,A2,2015-2019,House,Donegal,31.0
2021,A2,2015-2019,House,Dublin,35.0
2021,A2,2015-2019,House,Galway,95.0
2021,A2,2015-2019,House,Kerry,9.0
2021,A2,2015-2019,House,Kildare,170.0
2021,A2,2015-2019,House,Kilkenny,33.0
2021,A2,2015-2019,House,Laois,11.0
2021,A2,2015-2019,House,Leitrim,2.0
2021,A2,2015-2019,House,Limerick,27.0
2021,A2,2015-2019,House,Longford,8.0
2021,A2,2015-2019,House,Louth,18.0
2021,A2,2015-2019,House,Mayo,31.0
2021,A2,2015-2019,House,Meath,50.0
2021,A2,2015-2019,House,Monaghan,15.0
2021,A2,2015-2019,House,Offaly,3.0
2021,A2,2015-2019,House,Roscommon,13.0
2021,A2,2015-2019,House,Sligo,4.0
2021,A2,2015-2019,House,Tipperary,11.0
2021,A2,2015-2019,House,Waterford,29.0
2021,A2,2015-2019,House,Westmeath,15.0
2021,A2,2015-2019,House,Wexford,23.0
2021,A2,2015-2019,House,Wicklow,43.0
2021,A2,2020-2024,Apartment,Clare,8.0
2021,A2,2020-2024,Apartment,Cork,39.0
2021,A2,2020-2024,Apartment,Donegal,9.0
2021,A2,2020-2024,Apartment,Dublin,148.0
2021,A2,2020-2024,Apartment,Galway,40.0
2021,A2,2020-2024,Apartment,Kerry,6.0
2021,A2,2020-2024,Apartment,Kildare,163.0
2021,A2,2020-2024,Apartment,Kilkenny,18.0
2021,A2,2020-2024,Apartment,Limerick,32.0
2021,A2,2020-2024,Apartment,Louth,50.0
2021,A2,2020-2024,Apartment,Mayo,2.0
2021,A2,2020-2024,Apartment,Meath,15.0
2021,A2,2020-2024,Apartment,Monaghan,14.0
2021,A2,2020-2024,Apartment,Sligo,10.0
